,hotel_url,name,description,review,stars,coord_lat,coord_lon
78,https://www.booking.com/hotel/fr/charmant-studio-avec-parking-eguisheim.fr.html,Charmant studio avec parking,"Situé à Eguisheim, à seulement 5,4 km de la gare de Colmar, le Charmant studio avec parking offre une vue sur le jardin et met gratuitement à votre disposition une connexion Wi-Fi ainsi qu'un parking privé. Offrant une vue sur la ville, il se trouve à 6,5 km de la collégiale Saint-Martin et à 9,4 km du parc des expositions Colmar Expo. Cet établissement non-fumeurs se trouve à 6,1 km de la Maison des Têtes.  Situé au rez-de-chaussée, cet appartement comprend une chambre, une télévision à écran plat ainsi qu'une cuisine entièrement équipée avec un four, un micro-ondes, un lave-linge, un grille-pain et un réfrigérateur.  Le château du Haut Koenigsbourg se trouve à 34 km, tandis que le parc des expositions de Mulhouse est à 39 km. L'aéroport le plus proche, celui de Mulhouse-Fribourg, est situé à 54 km.",10.0,3.0,48.04549309,7.31131214
79,https://www.booking.com/hotel/fr/gite-a-eguisheim-proche-de-colmar-et-kaysergberg.fr.html,Gite à Eguisheim proche de Colmar et Kaysergberg.,"Offrant une vue sur le jardin, le Gite à Eguisheim proche de Colmar et Kaysergberg. L'hébergement est situé à Eguisheim, à 6,7 km de la Maison des Têtes et à 7,2 km de la collégiale Saint-Martin. Vous séjournerez à 10 km du parc des expositions de Colmar, à 35 km du château du Haut-Koenigsbourg et à 39 km du parc des expositions de Mulhouse. Une connexion Wi-Fi est disponible gratuitement dans l'ensemble de l'établissement et la gare de Colmar se trouve à 5,9 km.  Cet appartement 1 chambre dispose d'un salon avec une télévision à écran plat, d'une cuisine entièrement équipée avec un lave-vaisselle et un four, ainsi que d'une salle de bains avec une douche à l'italienne. Les serviettes et le linge de lit sont fournis. Pour plus d'intimité, l'hébergement dispose d'une entrée privée.  Vous pourrez pratiquer diverses activités à Eguisheim et dans les environs, telles que la randonnée.  La gare de Mulhouse se trouve à 42 km. L'aéroport de Mulhouse-Fribourg, le plus proche, est implanté à 54 km.",9.2,3.0,48.0420202,7.3041974
80,https://www.booking.com/hotel/fr/gite-le-petit-malsbach-eguisheim.fr.html,Gite Le Petit Malsbach Eguisheim,"Offrant une vue sur la cour intérieure, le Gite Le Petit Malsbach Eguisheim est un hébergement situé à Eguisheim, à 6,6 km de la collégiale Saint-Martin et à 10 km de Colmar Expo. Cet hébergement climatisé se trouve à 5,3 km de la gare de Colmar. Vous pourrez profiter d'un parking privé sur place et d'une connexion Wi-Fi gratuite. Cet établissement non-fumeurs se trouve à 6,1 km de la Maison des Têtes.  Offrant une vue sur la montagne, cet appartement comprend une terrasse, une chambre, un salon, une télévision à écran plat, une cuisine équipée avec un lave-vaisselle et un four ainsi qu'une salle de bains pourvue d'une douche à l'italienne. Les serviettes et le linge de lit sont fournis. Pour plus d'intimité, l'hébergement dispose d'une entrée privée.  Le château du Haut Koenigsbourg se trouve à 33 km, tandis que le parc des expositions de Mulhouse est à 39 km. L'aéroport le plus proche, celui de Mulhouse-Fribourg, est situé à 54 km.",9.2,3.0,48.04224054,7.3127051
81,https://www.booking.com/hotel/fr/au-muenchberg.fr.html,Gîte Binnert Bader,"Situé dans la région viticole du Bas-Rhin, le Gîte Binnert Bader propose une terrasse et des chambres insonorisées. Cette maison de vacances se trouve à 15 km de la gare de Sélestat.  Le gîte de deux chambres comprend un coin salon avec un canapé et une télévision à écran plat, un lave-linge, du matériel de repassage ainsi qu'une salle de bains privative pourvue d'un sauna.  La cuisine entièrement équipée comporte un coin repas, un barbecue, un réfrigérateur, un four et une cuisinière. Une bouilloire électrique et un grille-pain sont également fournis.  Doté d'une connexion Wi-Fi gratuite, le Gîte Binnert Bader se trouve à 84 km de l'aéroport de Bâle-Mulhouse. Vous rejoindrez la station de ski de La Bresse en 45 minutes de route et un parking privé est disponible gratuitement sur place.",9.2,,48.35583553,7.42061555
82,https://www.booking.com/hotel/fr/auberge-des-comtes.fr.html,Hotel Colmar Vignes Eguisheim,"Situé à 200 mètres du centre-ville d'Eguishein et à 10 minutes en voiture de Colmar, l'Hotel Colmar Vignes Eguisheim met gratuitement à votre disposition une connexion Wi-Fi ainsi qu'un parking privé.  Les chambres sont équipées d'une télévision. Certaines sont dotées d'un balcon privé.  Chaque matin, un petit-déjeuner buffet est servi.  La route des vins d'Alsace et les Vosges sont facilement accessibles depuis l'Hotel Colmar Vignes Eguisheim.",8.8,,48.04327133,7.30412185
83,https://www.booking.com/hotel/fr/beigheim-centre-spacieux-fibre.fr.html,Duplex tout confort sur la Route des Vins dans un village typique et médiéval - Appartements 3 et 4 personnes - Centre Alsace,"Offrant une vue sur la rue calme, le Duplex tout confort sur la Route des Vins dans un village typique et médiéval - Appartements 3 et 4 personnes - Centre Alsace est un hébergement situé à Bergheim, à 11 km du château du Haut Koenigsbourg et à 14 km du parc des expositions Colmar Expo. Occupant un bâtiment datant de 1949, cet appartement se trouve à 17 km de la Maison des Têtes et à 18 km de la collégiale Saint-Martin. Offrant une vue sur la cour intérieure, il dispose d'une terrasse bien exposée et d'une connexion Wi-Fi gratuite.  Tous les logements comprennent un coin salon, une télévision à écran plat, un lave-linge ainsi qu'une salle de bains privative pourvue d'une douche à l'italienne et d'un sèche-cheveux. Ils comprennent également un four, un micro-ondes, un grille-pain, une machine à café et une bouilloire. Le linge de lit et les serviettes sont fournis.  Vous séjournerez à 19 km de la gare de Colmar et à 40 km du musée Würth. L'aéroport international de Strasbourg, le plus proche, est implanté à 52 km. dans un village typique et médiéval - Appartements 3 et 4 personnes - Centre Alsace.",8.8,3.0,48.2053428,7.3619099
84,https://www.booking.com/hotel/fr/le-domaine-des-remparts.fr.html,Chambres d'Hôtes Le Domaine des Remparts,"Situées à Sélestat, dans une maison à colombages, les Chambres d'Hôtes Le Domaine des Remparts sont à 10 minutes en voiture de la Route des Vins d'Alsace. L'établissement comporte une cour privée avec salon de jardin. Des vélos sont disponibles gratuitement sur demande.  Les chambres disposent d'une télévision ainsi que d'une salle de bains privative avec douche. Une connexion Wi-Fi est accessible gratuitement dans tous les hébergements. Vous profiterez également d'un parking gratuit sur place.  Un petit-déjeuner maison est proposé chaque matin. Il peut vous être servi dans le confort de votre chambre.  Vous rejoindrez la gare de Sélestat en 5 minutes en voiture, tandis que l'aéroport de Strasbourg se trouve à 30 minutes de route. Dans les environs, vous pourrez visiter le château du Haut-Koenisgbourg, situé à 15 km de l'établissement.",8.9,3.0,48.25543163,7.45202824
85,https://www.booking.com/hotel/fr/appartement-des-sorcieres-witches-apartment.fr.html,Appartement des Sorcieres - Witches Apartment,"L'Appartement des Sorcieres - Witches Apartment est situé à Sélestat, à 13 km du château du Haut Koenigsbourg, à 21 km du parc des expositions Colmar Expo et à 24 km de la Maison des Têtes. Vous séjournerez à 24 km de la collégiale Saint-Martin, à 25 km de la gare de Colmar et à 27 km du musée Würth. Il propose une réception ouverte 24h/24 et une connexion Wi-Fi gratuite dans l'ensemble de ses locaux.  Cet appartement spacieux comprend 3 chambres, une salle de bains, du linge de lit, des serviettes, une télévision par câble à écran plat, un coin repas, une cuisine entièrement équipée et un balcon avec vue sur le jardin. Vous pourrez profiter de l'ambiance des environs depuis le coin repas extérieur. Pour plus d'intimité, l'hébergement insonorisé dispose d'une entrée privée.  Vous séjournerez à 37 km de l'entrée principale d'Europa-Park et à 46 km de la réserve naturelle de Rohrschollen. L'aéroport international de Strasbourg, le plus proche, est implanté à 39 km.",9.5,3.0,48.2567086,7.4508171
86,https://www.booking.com/hotel/fr/le-chalet-des-bois-lalaye1.fr.html,Le chalet des bois,"Situé à Lalaye, en Alsace, Le chalet des bois dispose d'un balcon. Le spa et centre de bien-être comprend un sauna, des forfaits bien-être et des services de beauté. Vous pourrez profiter d'une aire de pique-nique, d'une connexion Wi-Fi gratuite, d'un parking privé gratuit et d'une borne de recharge pour véhicules électriques.  Offrant une vue sur la montagne, ce chalet dispose d'une terrasse, d'une chambre, d'un salon, d'une télévision à écran plat, d'une cuisine équipée avec un lave-vaisselle et un four, ainsi que de 2 salles de bains pourvues d'une douche à l'italienne. Les serviettes et le linge de lit sont fournis. Elle comprend également un coin salon et une cheminée.  Vous trouverez un café sur place et pourrez utiliser le barbecue en été.  La région est prisée des amateurs de randonnée. Un service de location de voitures est assuré sur place. Vous pourrez pratiquer le ski et le vélo dans les environs. Un service de location de vélos et un local à skis sont également disponibles sur place.  Le château du Haut Koenigsbourg se trouve à 26 km du chalet des bois, tandis que Colmar Expo est à 37 km. Moyennant des frais supplémentaires, l'établissement assure un service de navette aéroport, le plus proche étant celui de Strasbourg-Entzheim, situé à 44 km.",9.6,3.0,48.33368227,7.25640698
87,https://www.booking.com/hotel/fr/la-foret-enchantee-cozy-immo.fr.html,La forêt Enchantée - Cozy Immo,"Situé à Orschwiller, l'établissement récemment rénové La forêt Enchantée - Cozy Immo propose un hébergement à 24 km de Colmar Expo et à 26 km de la Maison des Têtes. Cet hébergement climatisé se trouve à 3,2 km du château du Haut Koenigsbourg. Vous pourrez profiter d'un parking privé sur place et d'une connexion Wi-Fi gratuite. Cet établissement non-fumeurs se trouve à 27 km de la collégiale Saint-Martin.  Cet appartement comprend 2 chambres, un lave-linge et une salle de bains pourvue d'un sèche-cheveux. Sa cuisine entièrement équipée comporte un four et un micro-ondes. Les serviettes et le linge de lit sont fournis.  Vous trouverez un café sur place.  Vous séjournerez à 28 km de la gare de Colmar et à 35 km du musée Würth. L'aéroport international de Strasbourg, le plus proche, est à 47 km.",9.2,3.0,48.2484025,7.3548257
88,https://www.booking.com/hotel/fr/logis-le-parc-st-hippolyte.fr.html,Logis Hotel Le Parc & Spa,"Le Logis Hôtel Le Parc se trouve dans le village alsacien historique de Saint-Hippolyte. Sur place, vous pourrez profiter de la piscine couverte ainsi que de l'accès au sauna, au hammam et au centre de remise en forme.  Les chambres élégantes sont dotées d'une télévision, d'un minibar et d'un plateau/bouilloire. Leur salle de bains privative est pourvue d'un sèche-cheveux.  Le restaurant sert des plats d'inspiration régionale ainsi qu'un large choix de vins locaux. En soirée, vous pourrez vous détendre autour d'un verre et profiter de concerts au bar de l'hôtel.  L'établissement se trouve à 6,5 km du château du Haut-Koenigsbourg. Vous pourrez également faire des randonnées à pied et à vélo dans le massif des Vosges, situé à proximité.",8.7,,48.23240406,7.36546665
89,https://www.booking.com/hotel/fr/clapclap-strasbourg.fr.html,"ClapClap Hôtel, Food & Bar","Le ClapClap Hotel se trouve à 400 mètres de la gare TGV de Strasbourg et de la station de tramway. Situé à 600 mètres du centre-ville, cet établissement avec terrasse propose des chambres dotées d'une connexion Wi-Fi gratuite.  Entièrement équipées, les confortables chambres insonorisées comprennent une télévision par satellite à écran plat. La salle de bains privative est pourvue d'une douche et d'un sèche-cheveux. Les hébergements sont desservis par un ascenseur.  Un petit-déjeuner buffet est servi tous les matins. Des journaux sont également mis à votre disposition.  Le ClapClap Hotel se trouve à 5 minutes à pied du quartier de la Petite France avec ses sites touristiques, ses rues piétonnes, ses commerces et ses restaurants. Le musée d'Art moderne et contemporain de Strasbourg est accessible en 6 minutes de marche.  L'établissement souhaite limiter le nombre de réservations de groupe. Les réservations de plus de 5 chambres font ainsi l'objet de conditions d'annulation différentes.",8.0,,48.58249845,7.7372396
90,https://www.booking.com/hotel/fr/residhome-strasbourg-kleber.fr.html,Séjours & Affaires Strasbourg Kleber,"Cette résidence propose un hébergement individuel confortable. Elle se trouve dans une rue calme du centre-ville, à 5 minutes à pied du quartier historique de la Petite France et de la cathédrale de Strasbourg.  Les studios de la résidence Séjours & Affaires Strasbourg Kleber sont équipés d'un accès Internet filaire gratuit et sont accessibles par un ascenseur. Ils disposent également d'une télévision à écran plat, d'un bureau et d'une salle de bains privative. Tous les studios sont dotés d'une kitchenette entièrement équipée.  La résidence Séjours & Affaires Strasbourg Kleber est accessible en voiture et un parking public se trouve à 2 minutes. Elle est bien desservie par le tramway, qui vous permettra de vous rendre dans le reste de la ville, et est située à seulement 10 minutes à pied de la gare.",7.6,3.0,48.58319667,7.74285212
91,https://www.booking.com/hotel/fr/appart-victoria-garden-strasbourg.fr.html,City Résidence Strasbourg Centre,"Situé à 1 km de la gare de Strasbourg ainsi qu'à 1,5 km du quartier de La Petite France, l'établissement City Résidence Strasbourg Centre dispose d'une réception ouverte 24h/24 et propose des hébergements indépendants et insonorisés. Vous bénéficierez gratuitement d'une connexion Wi-Fi dans l'ensemble des locaux.  Les suites spacieuses comportent une télévision à écran plat, un coin repas ainsi qu'une kitchenette entièrement équipée. Elles comprennent également une salle de bains privative pourvue d'une douche.  Le City Résidence Strasbourg Centre sert un petit-déjeuner buffet quotidien dans la salle à manger.  Le City Résidence Strasbourg Centre est implanté à 20 minutes de marche de la cathédrale de Strasbourg et à 2 km du parc des expositions de la ville.",7.2,,48.58906194,7.73879863
92,https://www.booking.com/hotel/fr/student-factory-strasbourg-etoile.fr.html,Student Factory Strasbourg Etoile,"Idéalement situé dans le quartier de la Bourse-Esplanade à Strasbourg, le Student Factory Strasbourg Etoile se trouve à 1,4 km de l'église Saint-Paul, à 1,3 km du jardin botanique de l'Université de Strasbourg et à 1 km de la cathédrale de Strasbourg. Il propose un ascenseur, une cuisine commune et une connexion Wi-Fi gratuite dans l'ensemble de ses locaux. Il propose des logements insonorisés et se trouve à 700 mètres du musée historique de Strasbourg.  Les logements comprennent une armoire, une télévision à écran plat, une salle de bains privative, du linge de lit et des serviettes.  Si vous préférez ne pas manger à l'extérieur, vous pourrez utiliser la cuisine équipée de plaques de cuisson et d'ustensiles.  Vous pourrez également vous détendre dans le coin salon commun.  Vous séjournerez à 3,1 km du Parlement européen et à 3,8 km du parc des expositions de Strasbourg. L'aéroport international de Strasbourg, le plus proche, est implanté à 11 km.",8.4,3.0,48.576293,7.756825
93,https://www.booking.com/hotel/fr/le-salzmann.fr.html,Le Salzmann,"Le Salzmann est un appartement récemment rénové situé dans le centre de Strasbourg, à 500 mètres du musée historique et à 1,4 km de l'église Saint-Paul. Il propose un service d'enregistrement et de départ privés, un parking à vélos et une connexion Wi-Fi gratuite dans l'ensemble de ses locaux. Cet établissement non-fumeurs se trouve à 1,9 km du jardin botanique de l'Université de Strasbourg.  Cet appartement d'une chambre comprend un salon avec une télévision à écran plat, une cuisine entièrement équipée avec un four et un réfrigérateur ainsi qu'une salle de bains pourvue d'articles de toilette gratuits. Les serviettes et le linge de lit sont fournis.  Vous séjournerez à 500 mètres de la cathédrale de Strasbourg et à 3,8 km du Parlement européen. L'aéroport international de Strasbourg, le plus proche, est implanté à 11 km.",9.7,3.0,48.5810838,7.7451557
94,https://www.booking.com/hotel/fr/comforthotelstras.fr.html,Hotel Strasbourg - Montagne Verte & Restaurant Louisiane,"L'Hotel Strasbourg - Montagne Verte & Restaurant Louisiane est installé à proximité des rives de l'Ill et à 2 km du centre historique. Sur place, vous disposerez d'un jardin et d'un restaurant avec une terrasse ouverte en été.  Les chambres insonorisées sont équipées d'une télévision par satellite à écran plat et d'un plateau/bouilloire. La salle de bains privative est pourvue d'un sèche-cheveux. L'Hotel Strasbourg - Montagne Verte Restaurant Louisiane propose une connexion Wi-Fi gratuite dans l'ensemble de ses locaux.  Le restaurant La Louisiane sert des spécialités régionales. Vous pourrez prendre un verre au bar en lisant un journal mis à votre disposition. Lors de votre séjour à l'Hotel Strasbourg - Montagne Verte Restaurant Louisiane, vous pourrez savourer un petit-déjeuner buffet chaque matin, de 6h30 à 11h00.  Sur place, vous profiterez gratuitement d'un parking privé.  Vous séjournerez à 15 km du parcours de golf du Golf Club de Strasbourg. L'aéroport international de Strasbourg-Entzheim se situe à seulement 19 km.  Les animaux domestiques ne peuvent pas être laissés sans surveillance dans les chambres.  Veuillez noter que les règles de l'hôtel s'appliquent à toutes les réservations. Tout séjour implique l'acceptation du règlement intérieur de l'hôtel, ce règlement intérieur est disponible sur demande à la réception.",8.2,,48.57269177,7.72871353
95,https://www.booking.com/hotel/fr/studio-hyper-centre-ville-et-gare.fr.html,studio hyper centre ville et gare,"Situé à Strasbourg, en Alsace, le studio hyper centre ville et gare dispose d'une terrasse et offre une vue sur la ville. Il propose un ascenseur, un service d'enregistrement et de départ privés ainsi qu'une connexion Wi-Fi gratuite dans l'ensemble de ses locaux. Cet établissement non-fumeurs se trouve à 1,8 km de l'église Saint-Paul.  Cet appartement récemment rénové comprend une chambre, une télévision à écran plat avec des services de streaming ainsi qu'une cuisine entièrement équipée avec un four, un micro-ondes, un lave-linge, un grille-pain et un réfrigérateur. Les serviettes et le linge de lit sont fournis. L'établissement possède un coin repas extérieur.  Vous séjournerez à 1,2 km du musée historique de Strasbourg et à 2,7 km du jardin botanique de l'Université de Strasbourg. L'aéroport international de Strasbourg, le plus proche, est implanté à 10 km.",8.8,3.0,48.5856368,7.7398077
96,https://www.booking.com/hotel/fr/studio-parc-des-contades-strasbourg.fr.html,Studio côté Parc des Contades,"Récemment rénové, le Studio côté Parc des Contades est situé à Strasbourg, à proximité du parc des expositions, de l'église Saint-Paul et du jardin botanique de l'Université de Strasbourg. Offrant une vue sur le jardin et la cour intérieure, il se trouve à 1,6 km de la cathédrale de Strasbourg. Une connexion Wi-Fi est disponible gratuitement dans l'ensemble de l'établissement et le Parlement européen se trouve à moins de 1 km.  Cet appartement comprend une chambre, une télévision par câble à écran plat, un lave-linge et une salle de bains pourvue d'une douche. Sa cuisine entièrement équipée comporte un micro-ondes et un grille-pain. Les serviettes et le linge de lit sont fournis. Cet appartement est non-fumeurs et hypoallergénique.  Vous séjournerez à 1,9 km du musée historique de Strasbourg et à 4,1 km du parc du château de Pourtales. L'aéroport international de Strasbourg, le plus proche, est implanté à 12 km.",8.6,3.0,48.5928691,7.7591739
97,https://www.booking.com/hotel/fr/studio-lumineux-strasbourg1.fr.html,Studio lumineux,"Le Studio lumineux est situé dans le quartier européen - Orangerie de Strasbourg, à 2,1 km de la cathédrale, à 1,7 km du Parlement européen et à 2,7 km du musée d'histoire de Strasbourg. Il est situé à 1,2 km de l'église Saint-Paul et dispose d'un ascenseur. Cet établissement non-fumeurs se trouve à 800 mètres du jardin botanique de l'Université de Strasbourg.  Doté d'une connexion Wi-Fi gratuite, cet appartement 1 chambre dispose d'une télévision à écran plat, d'un lave-linge et d'une cuisine entièrement équipée avec un micro-ondes. Les serviettes et le linge de lit sont fournis.  Vous séjournerez à 2,9 km du parc des expositions de Strasbourg et à 4,6 km du parc du château de Pourtales. L'aéroport international de Strasbourg, le plus proche, est à 13 km.",8.6,3.0,48.5841596,7.7730257
98,https://www.booking.com/hotel/fr/brant-academy-petite-france.fr.html,Brant Academy Petite France,"Idéalement situé à Strasbourg, le Brant Academy Petite France propose un petit-déjeuner continental et une connexion Wi-Fi gratuite dans l'ensemble de ses locaux. Vous séjournerez à 2,6 km du jardin botanique de l'Université de Strasbourg, à 3,8 km du Parlement européen et à 4,6 km du parc des expositions de Strasbourg. Un parking privé est disponible moyennant des frais supplémentaires.  Les chambres de cette auberge de jeunesse sont équipées d'une machine à café. La salle de bains commune est pourvue d'une douche, d'articles de toilette gratuits et d'un sèche-cheveux. Le linge de lit et les serviettes sont fournis.  Vous séjournerez à proximité du musée d'histoire, de l'église Saint-Paul et de la cathédrale de Strasbourg. L'aéroport international de Strasbourg, le plus proche, est implanté à 10 km.",7.8,,48.5787063,7.7438994
99,https://www.booking.com/hotel/fr/super-appartement-coeur-historique-d-amiens-2-pers-amiens1.fr.html,Le cocon amiénois,"Le cocon amiénois est situé à Amiens, à 3,5 km du Zénith, à 700 mètres du parc des jardins flottants et à 500 mètres du musée Berny. Il se trouve à environ 500 mètres du tribunal de grande instance d'Amiens, à 4,8 km de l'université de Picardie Jules Verne et à 7,7 km du club de golf d'Amiens. Une connexion Wi-Fi est disponible gratuitement dans l'ensemble de l'établissement et la gare d'Amiens se trouve à 800 mètres.  Cet appartement comprend une chambre, une salle de bains, du linge de lit, des serviettes, une télévision à écran plat, un coin repas, une cuisine entièrement équipée et une terrasse avec vue sur la cour intérieure. Il dispose également d'un balcon qui se transforme en coin repas extérieur. Pour plus d'intimité, l'hébergement dispose d'une entrée privée.  Vous séjournerez à 23 km du musée franco-australien et à 29 km du musée des tranchées de Somme. L'aéroport de Beauvais-Tillé, le plus proche, est implanté à 65 km.",8.4,3.0,49.8946946,2.305991
100,https://www.booking.com/hotel/fr/grande-maison-de-ville-8-places.fr.html,Grande maison de ville 8 places,"Dotée d'un jardin et offrant une vue paisible sur la rue, la Grande maison de ville 8 places est située à Amiens, à 3,7 km du Zénith et à 1,2 km du parc des jardins flottants. Vous profiterez d'une cuisine commune, d'une journée de sécurité et d'une connexion Wi-Fi gratuite dans l'ensemble des locaux. Cet établissement non-fumeurs se trouve à 1,8 km de la gare d'Amiens.  La villa comprend 4 chambres, une cuisine entièrement équipée avec un four et un micro-ondes, ainsi que 2 salles de bains avec une douche, un sèche-cheveux et un lave-linge. Vous pourrez admirer la vue sur le jardin depuis la terrasse meublée. Un service de blanchisserie est également assuré.  La villa dispose d'une cheminée extérieure et d'une aire de pique-nique.  Vous séjournerez à 1,4 km du musée de Berny et à 1,5 km du tribunal de grande instance d'Amiens. L'aéroport de Beauvais-Tillé, le plus proche, est implanté à 68 km.",10.0,3.0,49.9037008,2.3071927
101,https://www.booking.com/hotel/fr/le-macquet-vion-best-quality-amiens-center-amiens.fr.html,Le Macquet Vion *Best Quality* Amiens Center,"Situé à Amiens, en Picardie, à proximité du Zénith d'Amiens et du musée Berny, l'établissement Le Macquet Vion *Best Quality* Amiens Center propose des hébergements avec un parking privé gratuit. Vous séjournerez à 3,3 km du parc des jardins flottants, à 2,8 km de l'université de Picardie Jules Verne et à 1,9 km du tribunal de grande instance d'Amiens. Cet établissement non-fumeurs se trouve à 2,6 km de la gare d'Amiens.  Doté d'une connexion Wi-Fi gratuite, cet appartement 1 chambre dispose d'une télévision à écran plat, d'un lave-linge et d'une cuisine entièrement équipée avec un lave-vaisselle et un four. Pour plus d'intimité, l'hébergement dispose d'une entrée privée.  Vous séjournerez à 10 km du club de golf d'Amiens et à 24 km du musée franco-australien. L'aéroport de Beauvais-Tillé, le plus proche, est implanté à 65 km.",9.3,3.0,49.8914669,2.2811957
102,https://www.booking.com/hotel/fr/hortillon-de-saint-leu.fr.html,Le Nid Amiénois,"Le Nid Amiénois est situé à Amiens, à 3,6 km du Zénith, à moins de 1 km du parc des jardins flottants et à 7 minutes à pied du musée Berny. Il se trouve à 700 mètres du tribunal de grande instance d'Amiens, à 5,2 km de l'université de Picardie Jules Verne et à 8,1 km du club de golf d'Amiens. Cet établissement non-fumeurs se trouve à 1,2 km de la gare d'Amiens.  Doté d'une connexion Wi-Fi gratuite, cet appartement dispose d'une télévision, d'un lave-linge et d'une cuisine entièrement équipée avec un four et un micro-ondes. Les serviettes et le linge de lit sont fournis.  Vous séjournerez à 24 km du musée franco-australien et à 29 km du musée des tranchées de Somme. L'aéroport de Beauvais-Tillé, le plus proche, est implanté à 68 km.",8.0,3.0,49.8975354,2.3028737
103,https://www.booking.com/hotel/fr/le-boreal-amiens.fr.html,Le boréal,"Situé à 2,3 km du Zénith d'Amiens, à 1,6 km du parc des jardins flottants et à moins de 1 km du musée Berny, l'établissement Le boréal propose un hébergement à Amiens. Vous bénéficierez gratuitement d'une connexion Wi-Fi dans l'ensemble des locaux et d'un parking privé sur place. Cet établissement non-fumeurs se trouve à 1,5 km de la gare d'Amiens.  Cet appartement comprend 2 chambres, une cuisine entièrement équipée et une salle de bains. Il dispose également d'une télévision à écran plat.  Vous séjournerez à moins de 1 km du tribunal de grande instance d'Amiens et à 3,4 km de l'université de Picardie Jules Verne. L'aéroport de Beauvais-Tillé, le plus proche, est implanté à 66 km.",10.0,,49.8966368,2.2941164
104,https://www.booking.com/hotel/fr/cocon-centre-ville-gare.fr.html,Cocon centre ville - gare,"Doté d'une terrasse, le Cocon centre ville - gare est situé à Amiens, à moins de 1 km du musée Berny et à 17 minutes à pied du parc des jardins flottants. Il se trouve à environ 3,1 km du Zénith d'Amiens, à moins de 1 km du tribunal de grande instance d'Amiens et à 3,8 km de l'université de Picardie Jules Verne. Une connexion Wi-Fi est disponible gratuitement dans l'ensemble de l'établissement et la gare d'Amiens se trouve à moins de 1 km.  Situé au rez-de-chaussée, cet appartement comprend une chambre, une télévision à écran plat ainsi qu'une cuisine entièrement équipée avec un four, un micro-ondes, un lave-linge, un grille-pain et un réfrigérateur. Cet établissement est non-fumeurs.  Vous séjournerez à 8,7 km du club de golf d'Amiens et à 23 km du musée franco-australien. L'aéroport le plus proche, celui de Beauvais-Tillé, est situé à 66 km.",9.5,3.0,49.8865202,2.3022562
105,https://www.booking.com/hotel/fr/nemea-appart-coliseum.fr.html,Nemea Appart Hotel Coliseum Amiens Centre,"Situé à Amiens, en Picardie, à proximité de la gare et du Zénith d'Amiens, le Nemea Appart Hotel Coliseum Amiens Centre propose des hébergements avec accès à une salle de sport. Cet appart'hôtel 3 étoiles dispose d'un ascenseur et d'une bagagerie. L'appart'hôtel se trouve à 1,2 km du musée Berny et à 2,6 km du parc des jardins flottants.  Les logements disposent d'une salle de bains privative et d'une connexion Wi-Fi gratuite.  Un petit-déjeuner buffet, continental et anglais/irlandais complet est servi tous les matins.  Vous séjournerez à 1,1 km du tribunal de grande instance d'Amiens et à 3 km de l'université de Picardie Jules Verne. L'aéroport de Beauvais-Tillé, le plus proche, est implanté à 64 km.",8.6,,49.8921749,2.2889352
106,https://www.booking.com/hotel/fr/villa-raphaelle-4.fr.html,Villa Raphaëlle #4 Centre ville avec parking,"Dotée d'une terrasse, la Villa Raphaëlle #4 Centre ville avec parking est située au Havre, à seulement 1,3 km de l'église Saint-Michel et à 1,8 km du Volcan. Vous bénéficierez gratuitement d'un parking privé et d'une connexion Wi-Fi. Il possède un ascenseur et une cuisine commune.  Cet appartement comprend une chambre, une télévision à écran plat avec des services de streaming ainsi qu'une cuisine entièrement équipée avec un micro-ondes, un grille-pain, un lave-linge et un réfrigérateur. Les serviettes et le linge de lit sont fournis. Cet appartement est non-fumeurs et insonorisé.  L'appartement dispose d'une aire de pique-nique et d'une terrasse.  Vous séjournerez à 2,4 km de la plage du Havre et à 1,5 km de l'appartement témoin Perret. L'aéroport de Deauville-Normandie, le plus proche, est à 37 km.",9.0,3.0,49.4972771,0.1230355
107,https://www.booking.com/hotel/fr/ginkgo-maison-d-39-hotes.fr.html,Ginkgo Maison d'hôtes,"Dotée d'un jardin et offrant une vue sur la ville, la maison d'hôtes Ginkgo Maison d'hôtes occupe un bâtiment historique à Amiens, à 1,3 km de la gare. Vous profiterez d'une bagagerie, d'une bagagerie et d'une connexion Wi-Fi gratuite dans l'ensemble des locaux. Il propose des chambres familiales et une terrasse bien exposée.  Les logements comprennent un bureau, une télévision à écran plat, une salle de bains privative, du linge de lit et des serviettes. Certains logements offrent une vue sur la cour intérieure. Tous les logements comprennent une armoire et une machine à café.  Vous trouverez un café et un salon.  Lors de votre séjour dans cette maison d'hôtes, vous pourrez pratiquer des activités à Amiens et dans ses environs, telles que des visites à pied.  Vous séjournerez à proximité du musée Berny, du parc des jardins flottants et du tribunal de grande instance d'Amiens. L'aéroport de Beauvais-Tillé, le plus proche, est implanté à 64 km.",9.2,3.0,49.887125,2.295143
